Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Facing,Facing_PriceCode,Road Access,Price
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6,5,N,30729924.74,13,45000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,6,SE,33504792.57,14,33500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,4,5,N,30729924.74,15,28500000
"Bazar, K'",K,33377333.82,Bazar,33979394.38,5,5,E,32747439.5,20,35000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8.5,5,W,31258615.52,13,49000000
"Bharyang, K'",K,33377333.82,Bharyang,33998095.59,7,5,E,32747439.5,15,39000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,6,E,32747439.5,13,29000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,5,S,32245048.02,16,44500000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,4.1,5,E,32747439.5,16,29800000
"Baneshwor, K'",K,33377333.82,Baneshwor,34728718.32,4,6,E,32747439.5,15,38700000
"Baneshwor, K'",K,33377333.82,Baneshwor,34728718.32,4,6,E,32747439.5,13,39000000
"Syuchatar, K'",K,33377333.82,Syuchatar,27880494.01,4,4,S,32245048.02,18,15000000
"Tinkune, K'",K,33377333.82,Tinkune,34272778.18,5.75,4,E,32747439.5,11,32500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,6,E,32747439.5,14,21000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,S,32245048.02,20,21500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,S,32245048.02,20,22500000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,7,4,E,32747439.5,20,35000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,5,4,E,32747439.5,15,36500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5,4,SE,33504792.57,15,37500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,3.1,4,E,32747439.5,12,25000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,4,E,32747439.5,14,24000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,4.75,4,E,32747439.5,15,35500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5.5,4,E,32747439.5,15,35500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,4,E,32747439.5,13,29500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4.5,4,SE,33504792.57,14,28000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,5,4,E,32747439.5,15,35000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,9,4,SE,33504792.57,20,55000000
"Maharajgunj, K'",K,33377333.82,Maharajgunj,44988666.91,8,4,SE,33504792.57,14,55000000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,5,6,E,32747439.5,15,35000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,5,NE,35380083.03,15,36000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4,4,NE,35380083.03,14,26000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,9,5,SE,33504792.57,16,47500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3.2,5,E,32747439.5,13,18200000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4,6,E,32747439.5,14,26000000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,7,5,E,32747439.5,14,39000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5.5,5,NW,34218387,13,33500000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,7,5,E,32747439.5,14,39900000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,4,8,SE,33504792.57,20,32500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,5,S,32245048.02,14,29000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,5,E,32747439.5,13,36000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,9,4,E,32747439.5,15,47500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2,5,W,31258615.52,13,15000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,N,30729924.74,13,20000000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,3.5,6,NW,34218387,13,23000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,W,31258615.52,13,18500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,4,6,NE,35380083.03,22,24500000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4,6,E,32747439.5,18,23800000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4.5,5,SW,37155594.23,14,31000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,6,S,32245048.02,13,29000000
"Maharajgunj, K'",K,33377333.82,Maharajgunj,44988666.91,8,5,S,32245048.02,15,56000000
"Maharajgunj, K'",K,33377333.82,Maharajgunj,44988666.91,9,5,SE,33504792.57,20,67500000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,3.75,6,E,32747439.5,13,37500000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,4.75,6,E,32747439.5,13,35000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,E,32747439.5,20,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,E,32747439.5,13,19500000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,3,5,S,32245048.02,20,17000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,S,32245048.02,16,17500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,SE,33504792.57,13,17500000
"Naikap, K'",K,33377333.82,Naikap,29692549.31,6,11,S,32245048.02,11,22000000
"Narephate, K'",K,33377333.82,Narephate,32867179.86,3,5,E,32747439.5,13,22000000
"Nagarjun, K'",K,33377333.82,Nagarjun,30424927.75,3.1,5,N,30729924.74,15,17500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,4,E,32747439.5,12,21000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,S,32245048.02,13,17000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,8,S,32245048.02,13,17000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,10,S,32245048.02,13,22000000
"Tarakeshwar, K'",K,33377333.82,Tarakeshwar,28718222.55,4,2,NE,35380083.03,13,11500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.5,4,S,32245048.02,13,19700000
"Baniyatar, K'",K,33377333.82,Baniyatar,30735833.64,4,6,E,32747439.5,20,29000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5.5,6,E,32747439.5,13,45000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,7,4,W,31258615.52,30,36000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5.5,5,NW,34218387,13,35500000
"Bharyang, K'",K,33377333.82,Bharyang,33998095.59,2.75,3,SW,37155594.23,13,24100000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,7.5,5,E,32747439.5,20,40000000
"Thaiba, L'",L,31597883.37,Thaiba,31469343.16,3,3,S,32245048.02,20,20000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,5,W,31258615.52,13,18000000
"Gongabu, K'",K,33377333.82,Gongabu,35322539.91,3.2,4,N,30729924.74,13,26000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,3.5,5,E,32747439.5,13,25500000
"Chapali, K'",K,33377333.82,Chapali,36408666.91,3.5,5,E,32747439.5,15,68000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,3,6,W,31258615.52,13,18200000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.1,6,SW,37155594.23,12,19900000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,6,5,NE,35380083.03,13,60000000
"Ekatabasti, K'",K,33377333.82,Ekatabasti,31739608.13,4,7,SW,37155594.23,13,29900000
"Ekatabasti, K'",K,33377333.82,Ekatabasti,31739608.13,5,7,SE,33504792.57,13,29900000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,5,4,NE,35380083.03,20,33500000
"Balkhu, K'",K,33377333.82,Balkhu,34044889.21,4.5,3,E,32747439.5,20,23000000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,3.1,5,NE,35380083.03,13,20600000
"Manohara, K'",K,33377333.82,Manohara,32706667.11,4,5,W,31258615.52,26,26000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,7,4,SE,33504792.57,15,45000000
"Guheshwori, K'",K,33377333.82,Guheshwori,33377333.82,4,8,NE,35380083.03,16,28500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,2,E,32747439.5,13,11000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,4,E,32747439.5,20,19200000
"Ekatabasti, K'",K,33377333.82,Ekatabasti,31739608.13,5.5,5,E,32747439.5,13,36000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,3.1,4,N,30729924.74,13,18000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,6,E,32747439.5,13,23000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,3.14,6,SE,33504792.57,13,19900000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,4,7,E,32747439.5,14,40000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.5,5,S,32245048.02,13,21500000
"Dhumbarahi, K'",K,33377333.82,Dhumbarahi,38251555.88,8,7,E,32747439.5,13,62000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5.5,4,E,32747439.5,15,32500000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,7,4,E,32747439.5,15,35000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4.2,4,E,32747439.5,14,31000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,3.3,4,E,32747439.5,18,32500000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,3.1,4,E,32747439.5,15,20000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,4,4,E,32747439.5,30,32500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,10,N,30729924.74,15,22000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,4,E,32747439.5,33,35000000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,5,7,S,32245048.02,16,37000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,W,31258615.52,5,6500000
"Ekatabasti, K'",K,33377333.82,Ekatabasti,31739608.13,4.5,7,E,32747439.5,13,27500000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,3,6,E,32747439.5,13,18000000
"Kusunti, L'",L,31597883.37,Kusunti,31340991.25,5.2,4,NW,34218387,13,38500000
"Mulpani, K'",K,33377333.82,Mulpani,27382807.27,4,4,E,32747439.5,22,35000000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,2.5,4,SE,33504792.57,13,13500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,2.05,6,E,32747439.5,12,32500000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,10,3,E,32747439.5,20,70000000
"Shantinagar, K'",K,33377333.82,Shantinagar,36121026.01,9.2,4,E,32747439.5,20,70000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,3,NE,35380083.03,10,13500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,NE,35380083.03,12,12000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,5,6,E,32747439.5,13,27800000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,10,6,E,32747439.5,20,56000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8.1,6,SE,33504792.57,15,44500000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,3,8,S,32245048.02,10,19000000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,2.2,3,N,30729924.74,4,7500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,7,S,32245048.02,13,22500000
"Baneshwor, K'",K,33377333.82,Baneshwor,34728718.32,7,7,SE,33504792.57,10,50000000
"Balaju, K'",K,33377333.82,Balaju,33113333.71,3,7,N,30729924.74,13,25000000
"Kaushaltar, B'",B,30105180.59,Kaushaltar,29467986.13,7.2,5,E,32747439.5,15,30000000
"Bansbari, K'",K,33377333.82,Bansbari,37830175.69,5,2,S,32245048.02,13,28000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.5,5,E,32747439.5,13,21500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,7,E,32747439.5,20,25500000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,5.3,5,N,30729924.74,20,39500000
"Chabahil, K'",K,33377333.82,Chabahil,34221961.07,5.1,2,S,32245048.02,12,18000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,3,3,E,32747439.5,14,22000000
"Maharajgunj, K'",K,33377333.82,Maharajgunj,44988666.91,6.5,5,E,32747439.5,15,62500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,8,6,SW,37155594.23,20,45000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,5,6,E,32747439.5,14,22000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,4,3,W,31258615.52,13,17000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,10,S,32245048.02,30,30000000
"Thaiba, L'",L,31597883.37,Thaiba,31469343.16,4,4,E,32747439.5,13,19000000
"Tarakeshwar, K'",K,33377333.82,Tarakeshwar,28718222.55,2.2,1,NW,34218387,10,12000000
"Harisiddhi, L'",L,31597883.37,Harisiddhi,28943268.54,3,8,N,30729924.74,20,15500000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,4,5,E,32747439.5,15,44000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4.5,6,E,32747439.5,20,28500000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,5,11,N,30729924.74,13,30000000
"Maharajgunj, K'",K,33377333.82,Maharajgunj,44988666.91,6.5,5,E,32747439.5,15,65000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,6.2,6,W,31258615.52,32,35000000
"Anamnagar, K'",K,33377333.82,Anamnagar,34106111.52,5,5,E,32747439.5,12,33000000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,3,9,S,32245048.02,13,22500000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,4,6,W,31258615.52,13,27500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,6,SE,33504792.57,13,23800000
"Swayambhu, K'",K,33377333.82,Swayambhu,29874920.87,4,10,S,32245048.02,12,23000000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,1.1,4,SW,37155594.23,16,26500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8.1,5,E,32747439.5,13,41000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4.5,6,E,32747439.5,13,25500000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,1.1,6,S,32245048.02,30,32000000
"Gothatar, K'",K,33377333.82,Gothatar,32267017.8,2.2,8,W,31258615.52,13,14000000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,3,5,E,32747439.5,12,17000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,2,NE,35380083.03,13,10000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,9,NW,34218387,33,30000000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,5,11,W,31258615.52,15,22000000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,2.2,7,N,30729924.74,13,13200000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,5,N,30729924.74,13,19500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4,11,E,32747439.5,13,26500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4,11,N,30729924.74,13,25500000
"Naikap, K'",K,33377333.82,Naikap,29692549.31,6.3,5,S,32245048.02,15,29500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.2,4,S,32245048.02,13,15000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,SE,33504792.57,10,19000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,4,S,32245048.02,20,23500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,NW,34218387,11,18000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,3,S,32245048.02,13,18500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4.2,7,SE,33504792.57,10,24500000
"Sanepa, L'",L,31597883.37,Sanepa,44394230.18,3,2,W,31258615.52,13,4800000
"Baghdol, L'",L,31597883.37,Baghdol,31597883.37,1,4,W,31258615.52,20,19500000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,4,4,E,32747439.5,16,26500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3,2,W,31258615.52,12,15000000
"Bazar, K'",K,33377333.82,Bazar,33979394.38,3,3,E,32747439.5,20,40000000
"Manamaiju, K'",K,33377333.82,Manamaiju,34339608.13,2.2,4,E,32747439.5,10,13500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,3,N,30729924.74,14,11000000
"Maharajgunj, K'",K,33377333.82,Maharajgunj,44988666.91,9,5,N,30729924.74,13,70000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.5,5,E,32747439.5,14,17900000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,7,5,SW,37155594.23,15,34500000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,7,7,E,32747439.5,20,41000000
"Koteshwor, K'",K,33377333.82,Koteshwor,38518222.55,1.5,7,E,32747439.5,26,18500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6,9,S,32245048.02,14,36500000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.5,5,W,31258615.52,13,21000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3.5,2,N,30729924.74,12,7500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,2,E,32747439.5,13,13000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,3.1,5,S,32245048.02,12,17800000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3.5,5,NE,35380083.03,12,21800000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,3.1,4,S,32245048.02,15,23000000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,4,5,W,31258615.52,12,29000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,1,3,N,30729924.74,20,70000000
"Shantinagar, K'",K,33377333.82,Shantinagar,36121026.01,6.2,6,N,30729924.74,10,42500000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,4,5,W,31258615.52,20,30000000
"Jhamsikhel, L'",L,31597883.37,Jhamsikhel,29267602.59,1.9,2,E,32747439.5,20,12000000
"Kirtipur, K'",K,33377333.82,Kirtipur,31397778.18,4.2,6,S,32245048.02,12,25000000
"Gurjudhara, K'",K,33377333.82,Gurjudhara,28584889.21,4.1,6,SE,33504792.57,11,17000000
"Sanepa, L'",L,31597883.37,Sanepa,44394230.18,4,4,N,30729924.74,13,30000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4,6,NW,34218387,15,24000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4,6,SE,33504792.57,14,24000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,E,32747439.5,13,21000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,4,5,S,32245048.02,26,27500000
"Nepaltar, K'",K,33377333.82,Nepaltar,31112381.3,4,11,N,30729924.74,13,24000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.2,3,SW,37155594.23,18,28500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,10,4,E,32747439.5,15,62000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,6,6,S,32245048.02,15,42500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,4,5,E,32747439.5,30,24500000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,8,6,SW,37155594.23,15,45000000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,4,5,S,32245048.02,15,34000000
"Jorpati, K'",K,33377333.82,Jorpati,31006111.52,7.89,4,E,32747439.5,12,21500000
"Joranku, K'",K,33377333.82,Joranku,30389444.85,3,5,W,31258615.52,8,15900000
"Gurjudhara, K'",K,33377333.82,Gurjudhara,28584889.21,3.1,2,W,31258615.52,10,8500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,4,NE,35380083.03,15,30500000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,3,6,N,30729924.74,14,21000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3.2,6,E,32747439.5,12,22500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3.3,3,E,32747439.5,20,33000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,6,5,S,32245048.02,15,40000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3,2,S,32245048.02,10,10600000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5.5,4,E,32747439.5,15,19000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,5,5,S,32245048.02,14,39000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,10,4,S,32245048.02,13,39000000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,10,4,S,32245048.02,12,70000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,8.31,5,E,32747439.5,12,35000000
"Makalbari, K'",K,33377333.82,Makalbari,29184889.21,3.2,2,SW,37155594.23,12,10500000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,3,3,N,30729924.74,10,12500000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,4,6,S,32245048.02,14,19500000
"Kalanki, K'",K,33377333.82,Kalanki,29237407.68,6.1,7,E,32747439.5,14,38000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,7,4,SE,33504792.57,20,29500000
"Bouddha, K'",K,33377333.82,Bouddha,36021026.01,3.1,10,S,32245048.02,20,22000000
"Dadhikot, B'",B,30105180.59,Dadhikot,29927061.99,4,12,SE,33504792.57,20,22500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,3.5,3,S,32245048.02,13,18000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,6.3,9,E,32747439.5,12,34500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,3,2,N,30729924.74,13,11500000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,5,2,N,30729924.74,14,37500000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4.2,4,S,32245048.02,26,32500000
"Balkot, B'",B,30105180.59,Balkot,31371147.63,7,2,E,32747439.5,13,25000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,7,4,S,32245048.02,20,57500000
"Dallu, K'",K,33377333.82,Dallu,36074902.25,3.1,8,W,31258615.52,20,29000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3.1,7,N,30729924.74,15,17800000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,4,5,SW,37155594.23,15,29000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,3.1,4,W,31258615.52,13,14200000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,5,2,S,32245048.02,11,15000000
"Baniyatar, K'",K,33377333.82,Baniyatar,30735833.64,3.1,6,S,32245048.02,10,16500000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,7.5,6,W,31258615.52,15,53000000
"Tokha, K'",K,33377333.82,Tokha,28346274.65,8,6,SE,33504792.57,12,43000000
"Baniyatar, K'",K,33377333.82,Baniyatar,30735833.64,4,10,N,30729924.74,16,35000000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,4.2,4,NW,34218387,14,25500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.5,5,S,32245048.02,13,16500000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,5.1,10,E,32747439.5,14,31800000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,3.1,3,SW,37155594.23,24,19000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,6.5,5,N,30729924.74,16,44500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5,5,S,32245048.02,15,32000000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,4.1,5,NE,35380083.03,12,28500000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,4.3,5,E,32747439.5,12,26000000
"Nagdaha, L'",L,31597883.37,Nagdaha,29873236.14,3.2,4,W,31258615.52,15,9500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,5,6,N,30729924.74,13,25000000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,4,5,S,32245048.02,16,17500000
"Goldhunga, K'",K,33377333.82,Goldhunga,25889697.19,2.5,3,W,31258615.52,10,6500000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,3,3,NE,35380083.03,13,12500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.5,2,E,32747439.5,20,14200000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3.2,2,W,31258615.52,12,12800000
"Jorpati, K'",K,33377333.82,Jorpati,31006111.52,3,9,E,32747439.5,36,39000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,10,S,32245048.02,13,27500000
"Jorpati, K'",K,33377333.82,Jorpati,31006111.52,3,9,SW,37155594.23,10,16500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,5,SE,33504792.57,13,32000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,3.1,4,E,32747439.5,13,17000000
